,Pasture,Month,Day,Year,Ecosite,Treatment,CPNM,Biomass,Stdev,Date2,PastureID,CPNM2
1577,31W,8,5,2018,Sandy,AGM,BOBU,16.825,NA,08/05/2018,15,BOBU
1570,31W,8,5,2018,Loamy,AGM,C3PG,96.34166667,96.5792561,08/05/2018,15,CSPG
1578,31W,8,5,2018,Sandy,AGM,C3PG,710.55,NA,08/05/2018,15,CSPG
1572,31W,8,5,2018,Loamy,AGM,FORB,16.59166667,8.13373889,08/05/2018,15,FRB3
1580,31W,8,5,2018,Sandy,AGM,FORB,5.275,NA,08/05/2018,15,FRB3
1573,31W,8,5,2018,Loamy,AGM,SD,486.3,186.9471867,08/05/2018,15,SD
1650,31W,8,5,2018,Sandy,AGM,SD,837.825,NA,08/05/2018,15,SD
1614,31W,8,5,2018,Loamy,AGM,SS,5.608333333,9.713918279,08/05/2018,15,SSHB
1647,31W,8,5,2018,Sandy,AGM,SS,0,NA,08/05/2018,15,SSHB
1615,31W,8,5,2018,Loamy,AGM,VUOC,95.70833333,104.6181878,08/05/2018,15,VUOC
1655,31W,8,5,2018,Sandy,AGM,VUOC,123.9,NA,08/05/2018,15,VUOC
1616,31W,8,5,2018,Loamy,AGM,WSPG,6.1,4.2,08/05/2018,15,WSPG
1656,31W,8,5,2018,Sandy,AGM,WSPG,11.025,NA,08/05/2018,15,WSPG
1558,31W,8,5,2019,Loamy,AGM,BOBU,277.5,143.8201633,08/05/2019,15,BOBU
1566,31W,8,5,2019,Sandy,AGM,BOBU,3.725,NA,08/05/2019,15,BOBU
1559,31W,8,5,2019,Loamy,AGM,C3PG,155.6416667,107.8055261,08/05/2019,15,CSPG
1607,31W,8,5,2019,Sandy,AGM,C3PG,1294.75,NA,08/05/2019,15,CSPG
1561,31W,8,5,2019,Loamy,AGM,FORB,653.275,595.2833028,08/05/2019,15,FRB3
1609,31W,8,5,2019,Sandy,AGM,FORB,54.075,NA,08/05/2019,15,FRB3
1562,31W,8,5,2019,Loamy,AGM,SD,68.775,63.10206514,08/05/2019,15,SD
1648,31W,8,5,2019,Sandy,AGM,SD,126.525,NA,08/05/2019,15,SD
1563,31W,8,5,2019,Loamy,AGM,SS,11.75,20.35159699,08/05/2019,15,SSHB
1649,31W,8,5,2019,Sandy,AGM,SS,0,NA,08/05/2019,15,SSHB
1564,31W,8,5,2019,Loamy,AGM,VUOC,125.975,200.4154997,08/05/2019,15,VUOC
1641,31W,8,5,2019,Sandy,AGM,VUOC,106.175,NA,08/05/2019,15,VUOC
1565,31W,8,5,2019,Loamy,AGM,WSPG,3.475,6.018876556,08/05/2019,15,WSPG
1642,31W,8,5,2019,Sandy,AGM,WSPG,33.875,NA,08/05/2019,15,WSPG
1587,31W,8,5,2020,Loamy,AGM,BOBU,158.075,29.76250787,08/05/2020,15,BOBU
1595,31W,8,5,2020,Sandy,AGM,BOBU,1.825,NA,08/05/2020,15,BOBU
1588,31W,8,5,2020,Loamy,AGM,C3PG,132.2333333,153.8114945,08/05/2020,15,CSPG
1596,31W,8,5,2020,Sandy,AGM,C3PG,419.1,NA,08/05/2020,15,CSPG
1590,31W,8,5,2020,Loamy,AGM,FORB,58.29166667,66.8448125,08/05/2020,15,FRB3
1598,31W,8,5,2020,Sandy,AGM,FORB,2.05,NA,08/05/2020,15,FRB3
1591,31W,8,5,2020,Loamy,AGM,SD,33.40833333,7.60979358,08/05/2020,15,SD
1599,31W,8,5,2020,Sandy,AGM,SD,170.175,NA,08/05/2020,15,SD
1592,31W,8,5,2020,Loamy,AGM,SS,0,0,08/05/2020,15,SSHB
1600,31W,8,5,2020,Sandy,AGM,SS,0,NA,08/05/2020,15,SSHB
1593,31W,8,5,2020,Loamy,AGM,VUOC,1.583333333,2.742413779,08/05/2020,15,VUOC
1601,31W,8,5,2020,Sandy,AGM,VUOC,0.95,NA,08/05/2020,15,VUOC
1594,31W,8,5,2020,Loamy,AGM,WSPG,0,0,08/05/2020,15,WSPG
1602,31W,8,5,2020,Sandy,AGM,WSPG,8.225,NA,08/05/2020,15,WSPG
1617,31W,8,5,2021,Loamy,AGM,BOBU,668.675,169.8807468,08/05/2021,15,BOBU
1625,31W,8,5,2021,Sandy,AGM,BOBU,46.75,NA,08/05/2021,15,BOBU
1618,31W,8,5,2021,Loamy,AGM,C3PG,508.775,362.5654019,08/05/2021,15,CSPG
1626,31W,8,5,2021,Sandy,AGM,C3PG,865.7,NA,08/05/2021,15,CSPG
1620,31W,8,5,2021,Loamy,AGM,FORB,633.0166667,908.0305792,08/05/2021,15,FRB3
1628,31W,8,5,2021,Sandy,AGM,FORB,340.55,NA,08/05/2021,15,FRB3
1621,31W,8,5,2021,Loamy,AGM,SD,10.21666667,4.213544628,08/05/2021,15,SD
1629,31W,8,5,2021,Sandy,AGM,SD,53.05,NA,08/05/2021,15,SD
1622,31W,8,5,2021,Loamy,AGM,SS,0,0,08/05/2021,15,SSHB
1630,31W,8,5,2021,Sandy,AGM,SS,0,NA,08/05/2021,15,SSHB
1623,31W,8,5,2021,Loamy,AGM,VUOC,222.2166667,254.9473982,08/05/2021,15,VUOC
1631,31W,8,5,2021,Sandy,AGM,VUOC,107.05,NA,08/05/2021,15,VUOC
1624,31W,8,5,2021,Loamy,AGM,WSPG,0,0,08/05/2021,15,WSPG
1632,31W,8,5,2021,Sandy,AGM,WSPG,1.025,NA,08/05/2021,15,WSPG
1661,5E,8,5,2013,Sandy,TGM,BOBU,685.1875,70.12731502,08/05/2013,8,BOBU
1667,5E,8,5,2013,Loamy,TGM,BOBU,712.9875,133.5547933,08/05/2013,8,BOBU
1663,5E,8,5,2013,Sandy,TGM,C3PG,117.875,10.28840367,08/05/2013,8,CSPG
1668,5E,8,5,2013,Loamy,TGM,C3PG,269.05,10.57124638,08/05/2013,8,CSPG
1670,5E,8,5,2013,Loamy,TGM,FORB,11.3,13.50573952,08/05/2013,8,FRB3
1692,5E,8,5,2013,Sandy,TGM,FORB,18.9,19.51614716,08/05/2013,8,FRB3
1662,5E,8,5,2013,Loamy,TGM,SD,191.05,60.13943174,08/05/2013,8,SD
1693,5E,8,5,2013,Sandy,TGM,SD,200.3375,99.11869305,08/05/2013,8,SD
1659,5E,8,5,2013,Loamy,TGM,SS,4.0375,5.709887258,08/05/2013,8,SSHB
1694,5E,8,5,2013,Sandy,TGM,SS,6.6625,9.422197859,08/05/2013,8,SSHB
1657,5E,8,5,2013,Loamy,TGM,VUOC,1.0875,1.537957249,08/05/2013,8,VUOC
1695,5E,8,5,2013,Sandy,TGM,VUOC,0,0,08/05/2013,8,VUOC
1658,5E,8,5,2013,Loamy,TGM,WSPG,2.0875,2.952170811,08/05/2013,8,WSPG
1696,5E,8,5,2013,Sandy,TGM,WSPG,101.725,143.8608746,08/05/2013,8,WSPG
1671,5E,8,5,2014,Loamy,TGM,BOBU,543.6583333,274.3692162,08/05/2014,8,BOBU
1679,5E,8,5,2014,Sandy,TGM,BOBU,506.175,29.09744405,08/05/2014,8,BOBU
1672,5E,8,5,2014,Loamy,TGM,C3PG,257.1541667,260.6690223,08/05/2014,8,CSPG
1680,5E,8,5,2014,Sandy,TGM,C3PG,550.1,201.4193666,08/05/2014,8,CSPG
1674,5E,8,5,2014,Loamy,TGM,FORB,90.625,111.1925413,08/05/2014,8,FRB3
1682,5E,8,5,2014,Sandy,TGM,FORB,55.575,45.11341264,08/05/2014,8,FRB3
1675,5E,8,5,2014,Loamy,TGM,SD,263.5375,94.66392033,08/05/2014,8,SD
1683,5E,8,5,2014,Sandy,TGM,SD,231.4375,39.19139335,08/05/2014,8,SD
1676,5E,8,5,2014,Loamy,TGM,SS,3.9,5.515432893,08/05/2014,8,SSHB
1684,5E,8,5,2014,Sandy,TGM,SS,89.55,21.21320344,08/05/2014,8,SSHB
1677,5E,8,5,2014,Loamy,TGM,VUOC,149.6916667,51.84271217,08/05/2014,8,VUOC
1685,5E,8,5,2014,Sandy,TGM,VUOC,0,0,08/05/2014,8,VUOC
1678,5E,8,5,2014,Loamy,TGM,WSPG,1.6125,2.280419369,08/05/2014,8,WSPG
1686,5E,8,5,2014,Sandy,TGM,WSPG,15.675,22.16779759,08/05/2014,8,WSPG
1660,5E,8,5,2015,Loamy,TGM,BOBU,497.5,370.9482174,08/05/2015,8,BOBU
1708,5E,8,5,2015,Sandy,TGM,BOBU,719.775,53.9522474,08/05/2015,8,BOBU
1665,5E,8,5,2015,Loamy,TGM,C3PG,985.7,343.6538957,08/05/2015,8,CSPG
1709,5E,8,5,2015,Sandy,TGM,C3PG,802.3,609.49069,08/05/2015,8,CSPG
1703,5E,8,5,2015,Loamy,TGM,FORB,143.8083333,99.07744516,08/05/2015,8,FRB3
1711,5E,8,5,2015,Sandy,TGM,FORB,61.75,33.30472939,08/05/2015,8,FRB3
1704,5E,8,5,2015,Loamy,TGM,SD,251.9791667,56.77478197,08/05/2015,8,SD
1712,5E,8,5,2015,Sandy,TGM,SD,143.9875,137.1963932,08/05/2015,8,SD
1705,5E,8,5,2015,Loamy,TGM,SS,57.68333333,81.57655232,08/05/2015,8,SSHB
1713,5E,8,5,2015,Sandy,TGM,SS,0,0,08/05/2015,8,SSHB
1706,5E,8,5,2015,Loamy,TGM,VUOC,3.05,4.313351365,08/05/2015,8,VUOC
1714,5E,8,5,2015,Sandy,TGM,VUOC,0,0,08/05/2015,8,VUOC
1707,5E,8,5,2015,Loamy,TGM,WSPG,24.5,34.64823228,08/05/2015,8,WSPG
1715,5E,8,5,2015,Sandy,TGM,WSPG,52.8,20.64751801,08/05/2015,8,WSPG
1689,5E,8,5,2016,Loamy,TGM,BOBU,255.375,104.6518036,08/05/2016,8,BOBU
1697,5E,8,5,2016,Sandy,TGM,BOBU,265.5375,80.20358666,08/05/2016,8,BOBU
1690,5E,8,5,2016,Loamy,TGM,C3PG,517.675,93.51487181,08/05/2016,8,CSPG
1698,5E,8,5,2016,Sandy,TGM,C3PG,636.9,105.5356871,08/05/2016,8,CSPG
1700,5E,8,5,2016,Sandy,TGM,FORB,26.375,11.98545994,08/05/2016,8,FRB3
1732,5E,8,5,2016,Loamy,TGM,FORB,4.025,5.692209589,08/05/2016,8,FRB3
1701,5E,8,5,2016,Sandy,TGM,SD,356.6875,286.183792,08/05/2016,8,SD
1733,5E,8,5,2016,Loamy,TGM,SD,383.5375,42.93905929,08/05/2016,8,SD
1702,5E,8,5,2016,Sandy,TGM,SS,231.4125,44.91895827,08/05/2016,8,SSHB
1734,5E,8,5,2016,Loamy,TGM,SS,71.575,101.2223357,08/05/2016,8,SSHB
1735,5E,8,5,2016,Loamy,TGM,VUOC,52.4125,48.59591354,08/05/2016,8,VUOC
1743,5E,8,5,2016,Sandy,TGM,VUOC,0.475,0.671751442,08/05/2016,8,VUOC
1736,5E,8,5,2016,Loamy,TGM,WSPG,15.4,21.77888886,08/05/2016,8,WSPG
1744,5E,8,5,2016,Sandy,TGM,WSPG,5.3125,7.51300955,08/05/2016,8,WSPG
1719,5E,8,5,2017,Loamy,TGM,BOBU,426.6625,202.4623491,08/05/2017,8,BOBU
1727,5E,8,5,2017,Sandy,TGM,BOBU,330.3875,158.1974646,08/05/2017,8,BOBU
1720,5E,8,5,2017,Loamy,TGM,C3PG,500.1375,356.3994954,08/05/2017,8,CSPG
1728,5E,8,5,2017,Sandy,TGM,C3PG,578.6375,111.7759044,08/05/2017,8,CSPG
1722,5E,8,5,2017,Loamy,TGM,FORB,127.3625,138.4338301,08/05/2017,8,FRB3
1730,5E,8,5,2017,Sandy,TGM,FORB,206.8625,134.8275855,08/05/2017,8,FRB3
1723,5E,8,5,2017,Loamy,TGM,SD,532.3375,124.1502731,08/05/2017,8,SD
1731,5E,8,5,2017,Sandy,TGM,SD,465.7375,276.0014544,08/05/2017,8,SD
1724,5E,8,5,2017,Loamy,TGM,SS,186.6125,263.9099284,08/05/2017,8,SSHB
1772,5E,8,5,2017,Sandy,TGM,SS,521.85,738.0073475,08/05/2017,8,SSHB
1765,5E,8,5,2017,Loamy,TGM,VUOC,0.875,1.237436867,08/05/2017,8,VUOC
1773,5E,8,5,2017,Sandy,TGM,VUOC,12.9875,17.41250449,08/05/2017,8,VUOC
1766,5E,8,5,2017,Loamy,TGM,WSPG,0.7375,1.042982502,08/05/2017,8,WSPG
1774,5E,8,5,2017,Sandy,TGM,WSPG,19.45,27.50645379,08/05/2017,8,WSPG
1749,5E,8,5,2018,Loamy,TGM,BOBU,173.1625,42.83299327,08/05/2018,8,BOBU
1757,5E,8,5,2018,Sandy,TGM,BOBU,243.2,48.26003782,08/05/2018,8,BOBU
1750,5E,8,5,2018,Loamy,TGM,C3PG,308.2625,0.583363094,08/05/2018,8,CSPG
1758,5E,8,5,2018,Sandy,TGM,C3PG,354.5375,37.31756038,08/05/2018,8,CSPG
1752,5E,8,5,2018,Loamy,TGM,FORB,5.5625,1.042982502,08/05/2018,8,FRB3
1760,5E,8,5,2018,Sandy,TGM,FORB,21.975,21.95566556,08/05/2018,8,FRB3
1753,5E,8,5,2018,Loamy,TGM,SD,129.5,38.32518754,08/05/2018,8,SD
1761,5E,8,5,2018,Sandy,TGM,SD,286.05,11.03086579,08/05/2018,8,SD
1754,5E,8,5,2018,Loamy,TGM,SS,167.1125,172.5870876,08/05/2018,8,SSHB
1762,5E,8,5,2018,Sandy,TGM,SS,234.9875,332.3225095,08/05/2018,8,SSHB
1763,5E,8,5,2018,Sandy,TGM,VUOC,0.0625,0.088388348,08/05/2018,8,VUOC
1795,5E,8,5,2018,Loamy,TGM,VUOC,33.975,1.060660172,08/05/2018,8,VUOC
1756,5E,8,5,2018,Loamy,TGM,WSPG,0,0,08/05/2018,8,WSPG
1764,5E,8,5,2018,Sandy,TGM,WSPG,11.975,16.93520741,08/05/2018,8,WSPG
1738,5E,8,5,2019,Loamy,TGM,BOBU,179.5,41.54252339,08/05/2019,8,BOBU
1746,5E,8,5,2019,Sandy,TGM,BOBU,369.025,110.2733025,08/05/2019,8,BOBU
1739,5E,8,5,2019,Loamy,TGM,C3PG,836.7375,491.2094032,08/05/2019,8,CSPG
1747,5E,8,5,2019,Sandy,TGM,C3PG,429.85,450.8159283,08/05/2019,8,CSPG
1741,5E,8,5,2019,Loamy,TGM,FORB,259.65,357.0889245,08/05/2019,8,FRB3
1789,5E,8,5,2019,Sandy,TGM,FORB,348.8625,378.1430289,08/05/2019,8,FRB3
1742,5E,8,5,2019,Loamy,TGM,SD,127.8375,166.894878,08/05/2019,8,SD
1777,5E,8,5,2019,Sandy,TGM,SD,5.05,2.368807717,08/05/2019,8,SD
1783,5E,8,5,2019,Loamy,TGM,SS,247.3375,212.7153975,08/05/2019,8,SSHB
1791,5E,8,5,2019,Sandy,TGM,SS,266.7125,377.1884348,08/05/2019,8,SSHB
1784,5E,8,5,2019,Loamy,TGM,VUOC,11.625,14.17749096,08/05/2019,8,VUOC
1792,5E,8,5,2019,Sandy,TGM,VUOC,2.8375,2.669328099,08/05/2019,8,VUOC
1745,5E,8,5,2019,Loamy,TGM,WSPG,0,0,08/05/2019,8,WSPG
1793,5E,8,5,2019,Sandy,TGM,WSPG,0,0,08/05/2019,8,WSPG
1725,5E,8,5,2020,Loamy,TGM,BOBU,44.7375,54.46489982,08/05/2020,8,BOBU
1775,5E,8,5,2020,Sandy,TGM,BOBU,133.3625,25.43816645,08/05/2020,8,BOBU
1726,5E,8,5,2020,Loamy,TGM,C3PG,411.45,26.55185963,08/05/2020,8,CSPG
1776,5E,8,5,2020,Sandy,TGM,C3PG,210.2625,119.1651703,08/05/2020,8,CSPG
1688,5E,8,5,2020,Loamy,TGM,FORB,5.0125,5.533110563,08/05/2020,8,FRB3
1778,5E,8,5,2020,Sandy,TGM,FORB,4.8375,0.724784451,08/05/2020,8,FRB3
1771,5E,8,5,2020,Loamy,TGM,SD,181.925,5.409366876,08/05/2020,8,SD
1779,5E,8,5,2020,Sandy,TGM,SD,195.55,214.3947761,08/05/2020,8,SD
1780,5E,8,5,2020,Sandy,TGM,SS,61.1,86.40844866,08/05/2020,8,SSHB
1786,5E,8,5,2020,Loamy,TGM,SS,0,0,08/05/2020,8,SSHB
1781,5E,8,5,2020,Sandy,TGM,VUOC,0,0,08/05/2020,8,VUOC
1787,5E,8,5,2020,Loamy,TGM,VUOC,0,0,08/05/2020,8,VUOC
1782,5E,8,5,2020,Sandy,TGM,WSPG,0,0,08/05/2020,8,WSPG
1797,5E,8,5,2020,Loamy,TGM,WSPG,0.125,0.176776695,08/05/2020,8,WSPG
1755,5E,8,5,2021,Loamy,TGM,BOBU,176.6875,123.3371003,08/05/2021,8,BOBU
1800,5E,8,5,2021,Sandy,TGM,BOBU,381.2875,47.67667472,08/05/2021,8,BOBU
1716,5E,8,5,2021,Loamy,TGM,C3PG,589.55,66.14983938,08/05/2021,8,CSPG
1798,5E,8,5,2021,Sandy,TGM,C3PG,318.9875,185.8806951,08/05/2021,8,CSPG
1718,5E,8,5,2021,Loamy,TGM,FORB,125.025,98.85352801,08/05/2021,8,FRB3
1768,5E,8,5,2021,Sandy,TGM,FORB,210.45,200.8536812,08/05/2021,8,FRB3
1769,5E,8,5,2021,Sandy,TGM,SD,39.6875,28.3726596,08/05/2021,8,SD
1788,5E,8,5,2021,Loamy,TGM,SD,47.625,32.45620126,08/05/2021,8,SD
1770,5E,8,5,2021,Sandy,TGM,SS,183.0375,15.78615889,08/05/2021,8,SSHB
1794,5E,8,5,2021,Loamy,TGM,SS,195.35,276.2666194,08/05/2021,8,SSHB
1785,5E,8,5,2021,Sandy,TGM,VUOC,0,0,08/05/2021,8,VUOC
1790,5E,8,5,2021,Loamy,TGM,VUOC,28.875,40.83541661,08/05/2021,8,VUOC
1796,5E,8,5,2021,Sandy,TGM,WSPG,0,0,08/05/2021,8,WSPG
1799,5E,8,5,2021,Loamy,TGM,WSPG,0,0,08/05/2021,8,WSPG
1803,7NW,8,5,2013,Loamy,TGM,BOBU,676.175,124.4489077,08/05/2013,7,BOBU
1839,7NW,8,5,2013,Salt Flats,TGM,BOBU,524.5875,259.172313,08/05/2013,7,BOBU
1915,7NW,8,5,2013,Sandy,TGM,BOBU,950.975,NA,08/05/2013,7,BOBU
1818,7NW,8,5,2013,Loamy,TGM,C3PG,58.08333333,78.35343536,08/05/2013,7,CSPG
1827,7NW,8,5,2013,Salt Flats,TGM,C3PG,322.525,30.65307896,08/05/2013,7,CSPG
1916,7NW,8,5,2013,Sandy,TGM,C3PG,90.55,NA,08/05/2013,7,CSPG
1820,7NW,8,5,2013,Loamy,TGM,FORB,138.6666667,130.9268936,08/05/2013,7,FRB3
1910,7NW,8,5,2013,Salt Flats,TGM,FORB,49.8125,1.856155301,08/05/2013,7,FRB3
1918,7NW,8,5,2013,Sandy,TGM,FORB,138.45,NA,08/05/2013,7,FRB3
1821,7NW,8,5,2013,Loamy,TGM,SD,160.9166667,24.09528394,08/05/2013,7,SD
1911,7NW,8,5,2013,Salt Flats,TGM,SD,513.9125,232.4436766,08/05/2013,7,SD
1919,7NW,8,5,2013,Sandy,TGM,SD,160.525,NA,08/05/2013,7,SD
1822,7NW,8,5,2013,Loamy,TGM,SS,60.50833333,60.01864467,08/05/2013,7,SSHB
1912,7NW,8,5,2013,Salt Flats,TGM,SS,0,0,08/05/2013,7,SSHB
1920,7NW,8,5,2013,Sandy,TGM,SS,22.075,NA,08/05/2013,7,SSHB
1824,7NW,8,5,2013,Loamy,TGM,VUOC,12.38333333,12.51449992,08/05/2013,7,VUOC
1913,7NW,8,5,2013,Salt Flats,TGM,VUOC,0.5375,0.76013979,08/05/2013,7,VUOC
1921,7NW,8,5,2013,Sandy,TGM,VUOC,0,NA,08/05/2013,7,VUOC
1825,7NW,8,5,2013,Loamy,TGM,WSPG,52.3,42.35635283,08/05/2013,7,WSPG
1914,7NW,8,5,2013,Salt Flats,TGM,WSPG,267.8125,272.3952098,08/05/2013,7,WSPG
1922,7NW,8,5,2013,Sandy,TGM,WSPG,39.45,NA,08/05/2013,7,WSPG
1807,7NW,8,5,2014,Loamy,TGM,BOBU,704.8166667,199.914984,08/05/2014,7,BOBU
1856,7NW,8,5,2014,Salt Flats,TGM,BOBU,406.0625,1.89151064,08/05/2014,7,BOBU
1945,7NW,8,5,2014,Sandy,TGM,BOBU,742.975,NA,08/05/2014,7,BOBU
1808,7NW,8,5,2014,Loamy,TGM,C3PG,208.6,68.88240432,08/05/2014,7,CSPG
1857,7NW,8,5,2014,Salt Flats,TGM,C3PG,709.3625,108.2757259,08/05/2014,7,CSPG
1946,7NW,8,5,2014,Sandy,TGM,C3PG,362.2,NA,08/05/2014,7,CSPG
1810,7NW,8,5,2014,Loamy,TGM,FORB,164.15,55.43425723,08/05/2014,7,FRB3
1940,7NW,8,5,2014,Salt Flats,TGM,FORB,50.5875,54.60632118,08/05/2014,7,FRB3
1948,7NW,8,5,2014,Sandy,TGM,FORB,141.55,NA,08/05/2014,7,FRB3
1851,7NW,8,5,2014,Loamy,TGM,SD,133.7916667,75.04540431,08/05/2014,7,SD
1941,7NW,8,5,2014,Salt Flats,TGM,SD,313.95,52.82087655,08/05/2014,7,SD
1949,7NW,8,5,2014,Sandy,TGM,SD,130.5,NA,08/05/2014,7,SD
1853,7NW,8,5,2014,Loamy,TGM,SS,97.5,168.8749537,08/05/2014,7,SSHB
1942,7NW,8,5,2014,Salt Flats,TGM,SS,33.0375,46.33317184,08/05/2014,7,SSHB
1950,7NW,8,5,2014,Sandy,TGM,SS,484.1,NA,08/05/2014,7,SSHB
1854,7NW,8,5,2014,Loamy,TGM,VUOC,245.15,212.5007015,08/05/2014,7,VUOC
1943,7NW,8,5,2014,Salt Flats,TGM,VUOC,41.375,8.838834765,08/05/2014,7,VUOC
1951,7NW,8,5,2014,Sandy,TGM,VUOC,42.525,NA,08/05/2014,7,VUOC
1855,7NW,8,5,2014,Loamy,TGM,WSPG,80.5,28.3422388,08/05/2014,7,WSPG
1944,7NW,8,5,2014,Salt Flats,TGM,WSPG,20.175,8.379215357,08/05/2014,7,WSPG
1952,7NW,8,5,2014,Sandy,TGM,WSPG,143.7,NA,08/05/2014,7,WSPG
1804,7NW,8,5,2015,Loamy,TGM,BOBU,471.4611111,145.9152307,08/05/2015,7,BOBU
1844,7NW,8,5,2015,Salt Flats,TGM,BOBU,276.975,31.11269837,08/05/2015,7,BOBU
1974,7NW,8,5,2015,Sandy,TGM,BOBU,738.675,NA,08/05/2015,7,BOBU
1805,7NW,8,5,2015,Loamy,TGM,C3PG,128.4333333,131.9926639,08/05/2015,7,CSPG
1886,7NW,8,5,2015,Salt Flats,TGM,C3PG,743.65,580.3578907,08/05/2015,7,CSPG
1975,7NW,8,5,2015,Sandy,TGM,C3PG,24.75,NA,08/05/2015,7,CSPG
1812,7NW,8,5,2015,Loamy,TGM,FORB,222.5138889,359.8843653,08/05/2015,7,FRB3
1888,7NW,8,5,2015,Salt Flats,TGM,FORB,54.6625,3.37643488,08/05/2015,7,FRB3
1977,7NW,8,5,2015,Sandy,TGM,FORB,60.95,NA,08/05/2015,7,FRB3
1826,7NW,8,5,2015,Loamy,TGM,SD,109.5861111,59.22801065,08/05/2015,7,SD
1889,7NW,8,5,2015,Salt Flats,TGM,SD,147.7375,59.20251525,08/05/2015,7,SD
1978,7NW,8,5,2015,Sandy,TGM,SD,99.15,NA,08/05/2015,7,SD
1841,7NW,8,5,2015,Loamy,TGM,SS,0,0,08/05/2015,7,SSHB
1890,7NW,8,5,2015,Salt Flats,TGM,SS,65.25,92.27743494,08/05/2015,7,SSHB
1979,7NW,8,5,2015,Sandy,TGM,SS,0,NA,08/05/2015,7,SSHB
1842,7NW,8,5,2015,Loamy,TGM,VUOC,104.4833333,163.9968775,08/05/2015,7,VUOC
1932,7NW,8,5,2015,Salt Flats,TGM,VUOC,2.2875,1.325825215,08/05/2015,7,VUOC
1980,7NW,8,5,2015,Sandy,TGM,VUOC,7.925,NA,08/05/2015,7,VUOC
1843,7NW,8,5,2015,Loamy,TGM,WSPG,114.0805556,155.6272479,08/05/2015,7,WSPG
1933,7NW,8,5,2015,Salt Flats,TGM,WSPG,328.9,207.5004849,08/05/2015,7,WSPG
1981,7NW,8,5,2015,Sandy,TGM,WSPG,0,NA,08/05/2015,7,WSPG
1806,7NW,8,5,2016,Loamy,TGM,BOBU,246.4,85.16384576,08/05/2016,7,BOBU
1833,7NW,8,5,2016,Salt Flats,TGM,BOBU,149.1625,111.0334423,08/05/2016,7,BOBU
1923,7NW,8,5,2016,Sandy,TGM,BOBU,81.8,NA,08/05/2016,7,BOBU
1801,7NW,8,5,2016,Loamy,TGM,C3PG,442.85,393.9873356,08/05/2016,7,CSPG
1802,7NW,8,5,2016,Salt Flats,TGM,C3PG,694.4625,98.48229695,08/05/2016,7,CSPG
1924,7NW,8,5,2016,Sandy,TGM,C3PG,645.7,NA,08/05/2016,7,CSPG
1814,7NW,8,5,2016,Loamy,TGM,FORB,132.4416667,87.56948788,08/05/2016,7,FRB3
1877,7NW,8,5,2016,Salt Flats,TGM,FORB,30.075,27.50645379,08/05/2016,7,FRB3
1926,7NW,8,5,2016,Sandy,TGM,FORB,191.325,NA,08/05/2016,7,FRB3
1829,7NW,8,5,2016,Loamy,TGM,SD,592.875,341.6718199,08/05/2016,7,SD
1878,7NW,8,5,2016,Salt Flats,TGM,SD,767.9375,148.7222338,08/05/2016,7,SD
1967,7NW,8,5,2016,Sandy,TGM,SD,367.175,NA,08/05/2016,7,SD
1830,7NW,8,5,2016,Loamy,TGM,SS,66.91666667,66.21163669,08/05/2016,7,SSHB
1879,7NW,8,5,2016,Salt Flats,TGM,SS,21.125,29.87526151,08/05/2016,7,SSHB
1968,7NW,8,5,2016,Sandy,TGM,SS,203.575,NA,08/05/2016,7,SSHB
1831,7NW,8,5,2016,Loamy,TGM,VUOC,269.9583333,275.6886495,08/05/2016,7,VUOC
1880,7NW,8,5,2016,Salt Flats,TGM,VUOC,100.1,79.33738085,08/05/2016,7,VUOC
1969,7NW,8,5,2016,Sandy,TGM,VUOC,36.2,NA,08/05/2016,7,VUOC
1832,7NW,8,5,2016,Loamy,TGM,WSPG,40.41666667,21.31574144,08/05/2016,7,WSPG
1962,7NW,8,5,2016,Salt Flats,TGM,WSPG,81.6625,29.29189841,08/05/2016,7,WSPG
1970,7NW,8,5,2016,Sandy,TGM,WSPG,310.95,NA,08/05/2016,7,WSPG
1815,7NW,8,5,2017,Loamy,TGM,BOBU,502.9,213.9537289,08/05/2017,7,BOBU
1823,7NW,8,5,2017,Salt Flats,TGM,BOBU,299.5625,9.811106589,08/05/2017,7,BOBU
1953,7NW,8,5,2017,Sandy,TGM,BOBU,320.2,NA,08/05/2017,7,BOBU
1816,7NW,8,5,2017,Loamy,TGM,C3PG,222.9,49.39694449,08/05/2017,7,CSPG
1905,7NW,8,5,2017,Salt Flats,TGM,C3PG,551.3,141.2799349,08/05/2017,7,CSPG
1954,7NW,8,5,2017,Sandy,TGM,C3PG,515.85,NA,08/05/2017,7,CSPG
1858,7NW,8,5,2017,Loamy,TGM,FORB,51.45,35.57984858,08/05/2017,7,FRB3
1907,7NW,8,5,2017,Salt Flats,TGM,FORB,30.6,1.025304833,08/05/2017,7,FRB3
1956,7NW,8,5,2017,Sandy,TGM,FORB,237.225,NA,08/05/2017,7,FRB3
1859,7NW,8,5,2017,Loamy,TGM,SD,176.4416667,79.93555738,08/05/2017,7,SD
1908,7NW,8,5,2017,Salt Flats,TGM,SD,246.025,110.0611705,08/05/2017,7,SD
1984,7NW,8,5,2017,Sandy,TGM,SD,220.675,NA,08/05/2017,7,SD
1860,7NW,8,5,2017,Loamy,TGM,SS,59.58333333,103.2013606,08/05/2017,7,SSHB
1909,7NW,8,5,2017,Salt Flats,TGM,SS,0,0,08/05/2017,7,SSHB
