Year,Block,Treatment,Pasture,Ecosite,C3PGObj,Plot,Transect,Distance,BOBU,WSPG,VUOC,C3PG,FORB,SS,C4PG,SD,Forage,HERB
2015,10,TGM,20SE,Sandy,(blank),1,1,N,0,2.7,0,1329.3,0,0,2.7,179.2,1334.7,1334.7
2015,10,TGM,20SE,Sandy,(blank),1,1,S,0,321.3,0,1569.9,32.8,0,321.3,853,2245.4,2245.4
2015,10,TGM,20SE,Sandy,(blank),1,4,N,0,0,0,1060.2,0,0,0,820.2,1060.2,1060.2
2015,10,TGM,20SE,Sandy,(blank),1,4,S,463.9,0,0,622.2,113.6,0,463.9,330.5,1199.6,1199.6
2015,10,TGM,20SE,Sandy,(blank),2,1,N,0,141,0,900.9,195.4,0,141,303.5,1378.3,1378.3
2015,10,TGM,20SE,Sandy,(blank),2,1,S,0,713.6,0,990.8,0,0,713.6,486.5,2418.1,2418.1
2015,10,TGM,20SE,Sandy,(blank),2,4,N,0,194.8,0,1002.1,213.7,0,194.8,435.4,1605.4,1605.4
2015,10,TGM,20SE,Sandy,(blank),2,4,S,58.7,31.2,0,735.2,0,0,89.9,621.1,856.3,856.3
2015,10,TGM,20SE,Sandy,(blank),3,1,N,996.2,0,0.5,15.6,57.6,0,996.2,44.7,1069.9,1069.9
2015,10,TGM,20SE,Sandy,(blank),3,1,S,0,0,0,2603.3,16.1,0,0,491.9,2619.4,2619.4
2015,10,TGM,20SE,Sandy,(blank),3,4,N,665.2,17.2,0,705.6,528,0,682.4,213.7,1933.2,1933.2
2015,10,TGM,20SE,Sandy,(blank),3,4,S,0,0,0,1713.6,57.6,0,0,223.9,1771.2,1771.2
2015,10,TGM,20SE,Sandy,(blank),4,1,N,650.1,0,1.6,249.2,1.6,0,650.1,140.5,902.6,902.6
2015,10,TGM,20SE,Sandy,(blank),4,1,S,1665.7,0,0,237.3,317,0,1665.7,60.3,2220.1,2220.1
2015,10,TGM,20SE,Sandy,(blank),4,4,N,1097.4,0,19.4,0,303.5,0,1097.4,44.7,1420.3,1420.3
2015,10,TGM,20SE,Sandy,(blank),4,4,S,1755.1,172.2,2.7,0,14.5,0,1927.3,345.5,2116.7,2116.7
2016,1,AGM,NH,Loamy,NonMCLO,1,1,N,269.1,0,545.2,0,200.2,0,269.1,123.8,1014.5,1014.5
2016,1,AGM,NH,Loamy,NonMCLO,1,1,S,334.2,0,777.7,66.2,122.2,0,334.2,111.9,1300.3,1300.3
2016,1,AGM,NH,Loamy,NonMCLO,1,4,N,68.4,0,239,239,0,0,68.4,448.9,546.3,546.3
2016,1,AGM,NH,Loamy,NonMCLO,1,4,S,60.8,0,673.8,243.3,61.9,0,60.8,1245.9,1039.8,1039.8
2016,1,AGM,NH,Loamy,NonMCLO,2,1,N,276.1,0,179.8,159.3,9.7,0,276.1,48.4,624.8,624.8
2016,1,AGM,NH,Loamy,NonMCLO,2,1,S,315.9,0,340.1,17.2,1.6,68.4,315.9,48.4,674.9,674.9
2016,1,AGM,NH,Loamy,NonMCLO,2,4,N,314.8,0,543.6,43.6,14.5,0,314.8,195.4,916.5,916.5
2016,1,AGM,NH,Loamy,NonMCLO,2,4,S,223.9,38.2,495.7,79.1,43.1,0,262.1,143.2,918.2,918.2
2016,1,AGM,NH,Loamy,NonMCLO,3,1,N,239.5,0,2.2,310,4.3,0,239.5,250.8,556,556
2016,1,AGM,NH,Loamy,NonMCLO,3,1,S,333.7,12.4,26.4,374,1.1,0,346.1,93.1,759.9,759.9
2016,1,AGM,NH,Loamy,NonMCLO,3,4,N,484.4,8.1,339.6,435.4,4.8,0,492.4,342.3,1280.4,1280.4
2016,1,AGM,NH,Loamy,NonMCLO,3,4,S,275.6,0,125.4,121.1,84,0,275.6,58.1,606,606
2016,1,AGM,NH,Loamy,NonMCLO,4,1,N,544.7,0,641.5,71,37.7,0,544.7,347.1,1294.9,1294.9
2016,1,AGM,NH,Loamy,NonMCLO,4,1,S,98.5,0,350.4,27.4,250.3,266.9,98.5,49,726.6,726.6
2016,1,AGM,NH,Loamy,NonMCLO,4,4,N,326.1,0,149.1,595.8,0,0,326.1,279.3,1071,1071
2016,1,AGM,NH,Loamy,NonMCLO,4,4,S,209.9,0,120,582.3,0,0,209.9,119.5,912.2,912.2
2016,1,TGM,15E,Loamy,NonMCLO,1,1,N,285.8,52.2,466.6,15.6,0,413.9,338,142.1,872.4,872.4
2016,1,TGM,15E,Loamy,NonMCLO,1,1,S,606,0,473.6,0,2.7,0,606,217.4,1082.3,1082.3
2016,1,TGM,15E,Loamy,NonMCLO,1,4,N,517.7,241.6,347.1,60.8,112.5,0,759.4,332.1,1521.5,1521.5
2016,1,TGM,15E,Loamy,NonMCLO,1,4,S,331.5,0,282.6,0,93.6,0,331.5,271.3,707.7,707.7
2016,1,TGM,15E,Loamy,NonMCLO,2,1,N,735.2,10.2,209.9,0,48.4,0,745.4,178.1,1014,1014
2016,1,TGM,15E,Loamy,NonMCLO,2,1,S,596.3,0,66.2,101.7,13.5,255.6,596.3,304.1,777.7,777.7
2016,1,TGM,15E,Loamy,NonMCLO,2,4,N,371.9,0,212,0.5,2.2,0,371.9,138.3,586.6,586.6
2016,1,TGM,15E,Loamy,NonMCLO,2,4,S,321.8,0,463.9,24.2,0,0,321.8,325.1,810,810
2016,1,TGM,15E,Loamy,NonMCLO,3,1,N,135.1,0,435.9,85,5.4,0,135.1,153.9,661.4,661.4
2016,1,TGM,15E,Loamy,NonMCLO,3,1,S,304.1,0,611.9,137.8,1.6,0,304.1,233.6,1055.4,1055.4
2016,1,TGM,15E,Loamy,NonMCLO,3,4,N,251.3,94.2,67.8,401.5,0,0,345.5,472,909,909
2016,1,TGM,15E,Loamy,NonMCLO,3,4,S,270.2,0,106.6,36.6,425.2,350.4,270.2,23.1,838.5,838.5
2016,1,TGM,15E,Loamy,NonMCLO,4,1,N,559.7,0,429.5,0.5,14.5,0,559.7,285.8,1004.3,1004.3
2016,1,TGM,15E,Loamy,NonMCLO,4,1,S,141,1.6,455.9,88.3,31.2,0,142.6,129.7,719.6,719.6
2016,1,TGM,15E,Loamy,NonMCLO,4,4,N,454.8,11.8,343.9,60.8,0,0,466.6,325.6,883.2,883.2
2016,1,TGM,15E,Loamy,NonMCLO,4,4,S,374,177.6,458,17.8,177.6,0,551.7,556,1382.6,1382.6
2016,2,AGM,21N,Loamy,NonMCLO,1,1,N,326.7,0,0,518.3,23.7,291.7,326.7,448.3,868.6,868.6
2016,2,AGM,21N,Loamy,NonMCLO,1,1,S,198.1,51.1,0.5,348.2,21.5,0,249.2,494.6,670.6,670.6
2016,2,AGM,21N,Loamy,NonMCLO,1,4,N,284.7,67.8,342.3,32.3,524.2,19.4,352.5,162.5,1319.1,1319.1
2016,2,AGM,21N,Loamy,NonMCLO,1,4,S,491.4,44.7,7,15.6,190.5,0,536,100.1,793.8,793.8
2016,2,AGM,21N,Loamy,NonMCLO,2,1,N,271.8,63.5,0,712,0,1270.1,335.3,646.4,1110.8,1110.8
2016,2,AGM,21N,Loamy,NonMCLO,2,1,S,398.8,27.4,34.4,450.5,11.3,31.8,426.3,526.4,949.9,949.9
2016,2,AGM,21N,Loamy,NonMCLO,2,4,N,510.2,177.1,7,22.6,133.5,0,687.3,266.9,1027.4,1027.4
2016,2,AGM,21N,Loamy,NonMCLO,2,4,S,270.7,0,222.3,908.5,12.4,0,270.7,882.1,1413.8,1413.8
2016,2,AGM,21N,Loamy,NonMCLO,3,1,N,509.7,0,0,24.2,2.7,0,509.7,106.6,536.6,536.6
2016,2,AGM,21N,Loamy,NonMCLO,3,1,S,370.8,0,0,98,96.3,0,370.8,248.6,565.1,565.1
2016,2,AGM,21N,Loamy,NonMCLO,3,4,N,116.8,3.8,236.8,185.1,4.8,444.5,120.6,194.3,551.1,551.1
2016,2,AGM,21N,Loamy,NonMCLO,3,4,S,78.6,0,463.4,0,1.1,145.9,78.6,235.7,543,543
2016,2,AGM,21N,Loamy,NonMCLO,4,1,N,554.9,145.9,85,367.6,0,184.1,700.7,233.6,1299.2,1299.2
2016,2,AGM,21N,Loamy,NonMCLO,4,1,S,709.9,51.7,1.6,89.3,241.6,122.7,761.5,268.6,1145.8,1145.8
2016,2,AGM,21N,Loamy,NonMCLO,4,4,N,392.3,0,33.4,113.6,0,43.1,392.3,72.1,539.3,539.3
2016,2,AGM,21N,Loamy,NonMCLO,4,4,S,558.6,0,87.7,31.8,0,108.7,558.6,178.7,678.1,678.1
2016,2,TGM,24W,Loamy,NonMCLO,1,1,N,311.6,0,373.5,59.2,31.2,0,311.6,297.6,775.5,775.5
2016,2,TGM,24W,Loamy,NonMCLO,1,1,S,130.2,0,842.3,0,36.1,0,130.2,228.2,1008.6,1008.6
2016,2,TGM,24W,Loamy,NonMCLO,1,4,N,141.5,0,31.2,197.5,10.8,0,141.5,187.3,381,381
2016,2,TGM,24W,Loamy,NonMCLO,1,4,S,104.9,36.6,107.1,386.4,10.8,0,141.5,150.2,682.4,682.4
2016,2,TGM,24W,Loamy,NonMCLO,2,1,N,268,0,797.1,0,0,0,268,188.9,1065.1,1065.1
2016,2,TGM,24W,Loamy,NonMCLO,2,1,S,779.3,37.7,617.3,37.1,40.9,0,817,578.6,1550,1550
2016,2,TGM,24W,Loamy,NonMCLO,2,4,N,174.9,0,600.1,18.8,3.2,2970.3,174.9,156.1,797.1,797.1
2016,2,TGM,24W,Loamy,NonMCLO,2,4,S,590.4,0,102.3,200.2,29.6,121.1,590.4,298.7,922.5,922.5
2016,2,TGM,24W,Loamy,NonMCLO,3,1,N,300.9,0,180.3,45.7,18.8,172.8,300.9,79.1,545.7,545.7
2016,2,TGM,24W,Loamy,NonMCLO,3,1,S,221.2,0,905.8,0,0,0,221.2,158.8,1127,1127
2016,2,TGM,24W,Loamy,NonMCLO,3,4,N,454.8,0,3.2,127,12.9,65.7,454.8,219.6,597.9,597.9
2016,2,TGM,24W,Loamy,NonMCLO,3,4,S,600.6,0,0,0,0,59.7,600.6,144.8,600.6,600.6
2016,2,TGM,24W,Loamy,NonMCLO,4,1,N,667.9,106.6,0,0,0,0,774.5,355.7,881,881
2016,2,TGM,24W,Loamy,NonMCLO,4,1,S,385.9,154.5,0,674.4,0,1955.3,540.3,914.4,1369.2,1369.2
2016,2,TGM,24W,Loamy,NonMCLO,4,4,N,293.3,0,355.2,59.2,0,0,293.3,355.7,707.7,707.7
2016,2,TGM,24W,Loamy,NonMCLO,4,4,S,243.3,0,967.7,156.6,35.5,0,243.3,94.7,1403.1,1403.1
2016,3,AGM,26W,Loamy,MCLO,1,1,N,177.6,0,191.1,55.4,22.1,23.1,177.6,65.1,446.2,446.2
2016,3,AGM,26W,Loamy,MCLO,1,1,S,271.3,0,188.4,136.7,0,0,271.3,119.5,596.3,596.3
2016,3,AGM,26W,Loamy,MCLO,1,4,N,268.6,0,188.4,181.9,26.9,0,268.6,208.8,665.7,665.7
2016,3,AGM,26W,Loamy,MCLO,1,4,S,193.8,0,110.9,271.3,0,438.6,193.8,62.4,575.9,575.9
2016,3,AGM,26W,Loamy,MCLO,2,1,N,205.1,0,392.9,0,11.8,0,205.1,74.8,609.8,609.8
2016,3,AGM,26W,Loamy,MCLO,2,1,S,130.8,18.8,565.1,154.5,27.4,0,149.6,263.7,915.5,915.5
2016,3,AGM,26W,Loamy,MCLO,2,4,N,255.1,0,134.5,130.2,78,0,255.1,73.2,597.9,597.9
2016,3,AGM,26W,Loamy,MCLO,2,4,S,153.4,0,29.1,0,50.6,1083.9,153.4,108.7,233,233
2016,3,AGM,26W,Loamy,MCLO,3,1,N,157.2,5.4,125.4,47.4,246,0,162.5,65.7,586.6,586.6
2016,3,AGM,26W,Loamy,MCLO,3,1,S,193.8,0,341.2,208.8,3.2,0,193.8,134.5,747,747
2016,3,AGM,26W,Loamy,MCLO,3,4,N,221.7,0,411.2,0,16.1,0,221.7,221.2,649.1,649.1
2016,3,AGM,26W,Loamy,MCLO,3,4,S,88.8,0,869.7,99.6,108.7,0,88.8,139.4,1166.8,1166.8
2016,3,AGM,26W,Loamy,MCLO,4,1,N,134.5,0,79.1,392.9,124.3,0,134.5,171.1,730.9,730.9
2016,3,AGM,26W,Loamy,MCLO,4,1,S,171.7,15.6,162,123.2,0,0,187.3,199.7,488.1,488.1
2016,3,AGM,26W,Loamy,MCLO,4,4,N,273.4,0,553.8,43.1,2.2,0,273.4,264.8,872.4,872.4
2016,3,AGM,26W,Loamy,MCLO,4,4,S,315.4,0,283.6,185.7,10.2,0,315.4,210.4,794.9,794.9
2016,3,TGM,26E,Loamy,MCLO,1,1,N,148.5,0,230.9,103.9,21.5,0,148.5,109.3,504.8,504.8
2016,3,TGM,26E,Loamy,MCLO,1,1,S,219,0,307.8,0,116.3,0,219,142.1,643.1,643.1
2016,3,TGM,26E,Loamy,MCLO,1,4,N,140.5,0,257.8,44.7,125.9,0,140.5,88.3,568.9,568.9
2016,3,TGM,26E,Loamy,MCLO,1,4,S,220.7,0,313.8,44.1,39.3,0,220.7,132.4,617.8,617.8
2016,3,TGM,26E,Loamy,MCLO,2,1,N,154.5,0,160.4,243.8,14,15.6,154.5,279.9,572.6,572.6
2016,3,TGM,26E,Loamy,MCLO,2,1,S,204.5,0,84,135.1,87.2,325.6,204.5,90.4,510.7,510.7
2016,3,TGM,26E,Loamy,MCLO,2,4,N,175.5,0,445.1,59.2,53.3,0,175.5,48.4,733,733
2016,3,TGM,26E,Loamy,MCLO,2,4,S,193.8,0,532.8,0,61.9,0,193.8,60.8,788.5,788.5
2016,3,TGM,26E,Loamy,MCLO,3,1,N,212.6,0,215.8,9.7,9.7,0,212.6,64,447.8,447.8
2016,3,TGM,26E,Loamy,MCLO,3,1,S,292.8,0,687.3,9.7,204,0,292.8,145.3,1193.7,1193.7
2016,3,TGM,26E,Loamy,MCLO,3,4,N,120,16.1,167.9,192.1,16.1,0,136.2,64,528.5,528.5
2016,3,TGM,26E,Loamy,MCLO,3,4,S,127,0,241.6,58.1,88.8,0,127,61.9,515.6,515.6
2016,3,TGM,26E,Loamy,MCLO,4,1,N,375.7,0,111.4,43.1,0,0,375.7,74.8,530.1,530.1
2016,3,TGM,26E,Loamy,MCLO,4,1,S,0,91.5,99.6,276.6,12.9,0,91.5,37.1,572.1,572.1
2016,3,TGM,26E,Loamy,MCLO,4,4,N,328.3,0,312.2,0,14,0,328.3,57,654.4,654.4
2016,3,TGM,26E,Loamy,MCLO,4,4,S,30.7,0,117.9,444.5,90.4,0,30.7,60.3,683.5,683.5
2016,4,AGM,25NW,Loamy,MCLO,1,1,N,379.4,0,329.9,16.1,16.1,0,379.4,254,741.6,741.6
2016,4,AGM,25NW,Loamy,MCLO,1,1,S,614.6,0,127.6,61.9,0,0,614.6,380,804.1,804.1
2016,4,AGM,25NW,Loamy,MCLO,1,4,N,462.3,114.1,155,89.3,11.8,0,576.4,293.3,946.7,946.7
2016,4,AGM,25NW,Loamy,MCLO,1,4,S,366.5,0,331.5,52.7,0.5,0,366.5,339.1,751.3,751.3
2016,4,AGM,25NW,Loamy,MCLO,2,1,N,301.4,173.8,435.4,67.3,21.5,81.3,475.2,505.4,1173.3,1173.3
2016,4,AGM,25NW,Loamy,MCLO,2,1,S,171.7,0,353.1,44.1,3.8,0,171.7,271.8,572.6,572.6
2016,4,AGM,25NW,Loamy,MCLO,2,4,N,336.4,0,410.6,222.8,39.3,0,336.4,413.3,1009.1,1009.1
2016,4,AGM,25NW,Loamy,MCLO,2,4,S,264.3,0,271.3,288.5,75.3,0,264.3,383.2,899.3,899.3
2016,4,AGM,25NW,Loamy,MCLO,3,1,N,184.1,9.7,263.2,439.2,10.2,0,193.8,332.1,916,916
2016,4,AGM,25NW,Loamy,MCLO,3,1,S,227.7,0,1.1,334.8,21.5,312.7,227.7,133.5,585,585
2016,4,AGM,25NW,Loamy,MCLO,3,4,N,156.6,66.7,167.4,403.1,45.2,0,223.4,165.2,905.8,905.8
2016,4,AGM,25NW,Loamy,MCLO,3,4,S,454.2,0,211,71,35,0,454.2,249.7,771.2,771.2
2016,4,AGM,25NW,Loamy,MCLO,4,1,N,223.4,0,436.5,39.8,0,0,223.4,420.3,699.7,699.7
2016,4,AGM,25NW,Loamy,MCLO,4,1,S,370.3,0,645.3,36.6,0.5,0,370.3,443.5,1052.7,1052.7
2016,4,AGM,25NW,Loamy,MCLO,4,4,N,135.1,0,374,794.9,120,0,135.1,397.7,1424.1,1424.1
2016,4,AGM,25NW,Loamy,MCLO,4,4,S,130.2,0,687.8,44.1,31.8,0,130.2,453.2,893.9,893.9
2016,4,TGM,25SE,Loamy,MCLO,1,1,S,402.6,0,23.7,569.9,0,0,402.6,131.3,996.2,996.2
2016,4,TGM,25SE,Loamy,MCLO,1,4,N,745.4,0,674.9,48.4,0,0,745.4,207.7,1468.7,1468.7
2016,4,TGM,25SE,Loamy,MCLO,1,4,S,489.2,0,317,32.3,13.5,0,489.2,163.1,852,852
2016,4,TGM,25SE,Loamy,MCLO,2,1,N,290.1,0,354.7,29.1,3.8,0,290.1,411.7,677.6,677.6
2016,4,TGM,25SE,Loamy,MCLO,2,1,S,247.6,0,264.3,73.2,0.4,0,247.6,382.1,585.4,585.4
2016,4,TGM,25SE,Loamy,MCLO,2,4,N,280.4,0,366,66.7,0,0,280.4,377.8,713.1,713.1
2016,4,TGM,25SE,Loamy,MCLO,2,4,S,451.5,0,427.9,0,2.2,0,451.5,81.3,881.6,881.6
2016,4,TGM,25SE,Loamy,MCLO,3,1,N,47.4,0,131.3,569.9,426.8,0,47.4,421.4,1175.4,1175.4
2016,4,TGM,25SE,Loamy,MCLO,3,1,S,240.6,23.7,552.2,142.6,509.7,0,264.3,268,1492.4,1492.4
2016,4,TGM,25SE,Loamy,MCLO,3,4,N,377.8,0,191.1,216.4,70.5,3856.2,377.8,352.5,855.7,855.7
2016,4,TGM,25SE,Loamy,MCLO,3,4,S,659.8,0,37.1,189.4,1.6,0,659.8,259.4,888,888
2016,4,TGM,25SE,Loamy,MCLO,4,1,N,430,0,65.7,547.9,0,0,430,325.1,1043.6,1043.6
2016,4,TGM,25SE,Loamy,MCLO,4,1,S,160.9,0,109.3,350.9,0,0,160.9,382.7,621.1,621.1
2016,4,TGM,25SE,Loamy,MCLO,4,4,N,269.1,35,26.9,818.6,0,0,304.1,921.4,1184.6,1184.6
2016,4,TGM,25SE,Loamy,MCLO,4,4,S,530.7,432.7,2.2,30.1,192.7,0,963.4,638.8,1621,1621
2016,5,AGM,31W,Loamy,MCLO,1,1,N,627.5,0,17.2,97.4,93.1,0,627.5,581.3,835.3,835.3
2016,5,AGM,31W,Loamy,MCLO,1,1,S,748.6,0,159.3,43.6,2.2,0,748.6,261,953.7,953.7
2016,5,AGM,31W,Loamy,MCLO,1,4,N,301.9,0,502.1,45.2,0,0,301.9,356.8,849.3,849.3
2016,5,AGM,31W,Loamy,MCLO,1,4,S,336.9,0,742.7,49,0,0,336.9,431.1,1128.6,1128.6
2016,5,AGM,31W,Loamy,MCLO,2,1,N,609.8,0,19.4,0,4.8,0,609.8,100.6,634,634
2016,5,AGM,31W,Loamy,MCLO,2,1,S,517.2,0,52.7,26.9,0,0,517.2,81.3,596.9,596.9
2016,5,AGM,31W,Loamy,MCLO,2,4,N,385.9,0,0.4,0,0,0,385.9,39.3,386.3,386.3
2016,5,AGM,31W,Loamy,MCLO,2,4,S,450.5,0,32.3,221.7,7,0,450.5,251.9,711.5,711.5
2016,5,AGM,31W,Loamy,MCLO,3,1,N,575.9,0,78,667.4,10.8,0,575.9,740,1332,1332
2016,5,AGM,31W,Loamy,MCLO,3,1,S,263.2,0,197,108.2,24.2,0,263.2,519.9,592.6,592.6
2016,5,AGM,31W,Loamy,MCLO,3,4,N,405.8,0,240,13.5,26.9,0,405.8,497.8,686.2,686.2
2016,5,AGM,31W,Loamy,MCLO,3,4,S,354.1,0,311.6,5.4,41.4,0,354.1,843.9,712.6,712.6
2016,5,AGM,31W,Sandy,MCLO,4,1,N,18.3,0,340.7,698.6,2.2,0,18.3,954.2,1059.7,1059.7
2016,5,AGM,31W,Sandy,MCLO,4,1,S,87.7,0,115.2,751.3,0,0,87.7,871.9,954.2,954.2
2016,5,AGM,31W,Sandy,MCLO,4,4,N,31.2,26.9,367,225.5,2.2,0,58.1,335.3,679.7,679.7
2016,5,AGM,31W,Sandy,MCLO,4,4,S,1.6,0,266.9,423.6,0,0,1.6,949.9,692.1,692.1
2016,5,TGM,31E,Loamy,MCLO,1,1,N,110.9,0,337.4,15.6,0,0,110.9,28,463.9,463.9
2016,5,TGM,31E,Loamy,MCLO,1,1,S,116.8,0,188.4,6.5,1.1,0,116.8,34.4,312.7,312.7
2016,5,TGM,31E,Loamy,MCLO,1,4,N,566.2,0,0,67.8,0,0,566.2,426.8,634,634
2016,5,TGM,31E,Loamy,MCLO,1,4,S,507,0,0,136.2,35.5,0,507,402,678.7,678.7
2016,5,TGM,31E,Loamy,MCLO,2,1,N,315.4,142.6,645.3,91.5,196.4,0,458,125.9,1533.9,1533.9
2016,5,TGM,31E,Loamy,MCLO,2,1,S,618.9,0,291.2,7.5,24.2,0,618.9,448.3,941.8,941.8
2016,5,TGM,31E,Loamy,MCLO,2,4,N,669.5,5.4,11.8,55.4,26.9,0,674.9,166.3,774.5,774.5
2016,5,TGM,31E,Loamy,MCLO,2,4,S,332.6,55.4,45.2,217.4,9.7,0,388,425.2,715.8,715.8
2016,5,TGM,31E,Loamy,MCLO,3,1,N,396.7,27.4,486,248.1,58.1,0,424.1,632.9,1243.8,1243.8
2016,5,TGM,31E,Loamy,MCLO,3,1,S,305.7,0,386.4,28.5,46.3,0,305.7,234.7,766.9,766.9
2016,5,TGM,31E,Loamy,MCLO,3,4,N,120.6,0,60.3,353.6,3.2,0,120.6,476.8,537.7,537.7
2016,5,TGM,31E,Loamy,MCLO,3,4,S,280.9,0,0,253,33.4,0,280.9,609.8,567.3,567.3
2016,5,TGM,31E,Sandy,MCLO,4,1,N,358.4,0,9.7,294.9,39.8,5.4,358.4,460.7,702.9,702.9
2016,5,TGM,31E,Sandy,MCLO,4,1,S,660.9,0,2.2,0,531.7,0,660.9,590.4,1194.8,1194.8
2016,5,TGM,31E,Sandy,MCLO,4,4,N,420.3,0,0,14.5,72.7,0,420.3,169,507.5,507.5
2016,5,TGM,31E,Sandy,MCLO,4,4,S,391.8,0,19.4,39.3,9.7,0,391.8,432.2,460.2,460.2
2016,6,AGM,18S,Sandy,(blank),1,1,N,386.4,0,169,34.4,23.7,179.2,386.4,331.5,613.5,613.5
2016,6,AGM,18S,Sandy,(blank),1,1,S,82.3,0,9.1,480.6,50.6,0,82.3,1132.4,622.7,622.7
2016,6,AGM,18S,Sandy,(blank),1,4,N,21,60.8,0,1219.6,2.2,0,81.8,1060.2,1364.3,1364.3
2016,6,AGM,18S,Sandy,(blank),1,4,S,125.4,0,0,1517.7,0,114.6,125.4,486,1643.1,1643.1
2016,6,AGM,18S,Sandy,(blank),2,1,N,104.4,0,0,817.5,0,0,104.4,980.1,921.9,921.9
2016,6,AGM,18S,Sandy,(blank),2,1,S,13.5,0,318.6,326.7,60.8,556,13.5,229.8,719.6,719.6
2016,6,AGM,18S,Sandy,(blank),2,4,N,216.9,0,0,431.6,109.3,276.1,216.9,306.8,757.8,757.8
2016,6,AGM,18S,Sandy,(blank),2,4,S,92.6,0,39.3,778.2,4.8,0,92.6,298.2,914.9,914.9
2016,6,AGM,18S,Sandy,(blank),3,1,N,168.5,0,0,707.7,0,0,168.5,1611.9,876.2,876.2
2016,6,AGM,18S,Sandy,(blank),3,1,S,111.9,0,0,875.6,7.5,79.7,111.9,319.2,995.1,995.1
2016,6,AGM,18S,Sandy,(blank),3,4,N,42.5,0,21.5,421.9,3.8,0,42.5,387,489.8,489.8
2016,6,AGM,18S,Sandy,(blank),3,4,S,137.2,0,0,638.8,0,0,137.2,292.2,776.1,776.1
2016,6,AGM,18S,Sandy,(blank),4,1,N,156.6,0,0,1400.9,0,3.2,156.6,842.8,1557.5,1557.5
2016,6,AGM,18S,Sandy,(blank),4,1,S,170.6,0,16.7,1020.4,0,0,170.6,463.9,1207.7,1207.7
2016,6,AGM,18S,Sandy,(blank),4,4,N,91.5,0,12.4,768.5,170.1,0,91.5,463.4,1042.5,1042.5
2016,6,AGM,18S,Sandy,(blank),4,4,S,0,60.3,0,1783,99,0,60.3,656.1,2002.6,2002.6
2016,6,TGM,19N,Sandy,(blank),1,1,N,84.5,0,519.9,360.1,0,0,84.5,324.5,964.4,964.4
2016,6,TGM,19N,Sandy,(blank),1,1,S,18.3,0,269.6,526.4,7,0,18.3,127.6,821.3,821.3
2016,6,TGM,19N,Sandy,(blank),1,4,N,17.8,0,67.3,646.4,8.6,0,17.8,401,740,740
2016,6,TGM,19N,Sandy,(blank),1,4,S,30.7,0,142.1,933.2,0,0,30.7,440.8,1106,1106
2016,6,TGM,19N,Sandy,(blank),2,1,N,81.3,0,0,1054.3,45.2,0,81.3,483.8,1180.8,1180.8
2016,6,TGM,19N,Sandy,(blank),2,1,S,540.3,0,1.6,57.6,129.2,0,540.3,247,728.7,728.7
2016,6,TGM,19N,Sandy,(blank),2,4,N,59.2,0,202.9,572.1,0,0,59.2,495.7,834.2,834.2
2016,6,TGM,19N,Sandy,(blank),2,4,S,25.3,0,11.8,1782,0,0,25.3,339.1,1819.1,1819.1
2016,6,TGM,19N,Sandy,(blank),3,1,N,45.7,0,0,390.7,0,0,45.7,291.7,436.5,436.5
2016,6,TGM,19N,Sandy,(blank),3,1,S,39.8,124.3,0,484.4,0,0,164.1,512.9,772.8,772.8
2016,6,TGM,19N,Sandy,(blank),3,4,N,315.9,0,0,198.6,0,0,315.9,131.3,514.5,514.5
2016,6,TGM,19N,Sandy,(blank),3,4,S,42.5,0,0,963.9,0,0,42.5,95.8,1006.4,1006.4
2016,6,TGM,19N,Sandy,(blank),4,1,N,0,0,0,1861.1,0,0,0,621.1,1861.1,1861.1
2016,6,TGM,19N,Sandy,(blank),4,1,S,170.6,113.6,0,723.3,0,0,284.2,617.3,1121.1,1121.1
2016,7,AGM,7SE,Loamy,NonMCLO,1,1,N,190,0,141,15.1,44.7,0,190,514,390.7,390.7
2016,7,AGM,7SE,Loamy,NonMCLO,1,1,S,341.8,0,114.6,63,0,0,341.8,351.4,519.4,519.4
2016,7,AGM,7SE,Loamy,NonMCLO,1,4,N,538.2,0,67.3,163.6,0,0,538.2,413.9,769.1,769.1
2016,7,AGM,7SE,Loamy,NonMCLO,1,4,S,122.2,0,114.6,629.7,7.5,187.8,122.2,197,874,874
2016,7,AGM,7SE,Loamy,NonMCLO,2,1,N,261,25.3,28.5,1426.8,0,0,286.3,608.2,1766.9,1766.9
2016,7,AGM,7SE,Loamy,NonMCLO,2,1,S,779.3,9.1,31.2,32.3,3.2,0,788.5,564,864.3,864.3
2016,7,AGM,7SE,Loamy,NonMCLO,2,4,N,99.6,85,1747,0,14.5,0,184.6,403.6,2031.2,2031.2
2016,7,AGM,7SE,Loamy,NonMCLO,2,4,S,184.6,0,450.5,142.1,0,0,184.6,512.4,777.2,777.2
2016,7,AGM,7SE,Loamy,NonMCLO,3,1,N,339.6,16.7,451,8.6,33.9,0,356.3,289,866.5,866.5
2016,7,AGM,7SE,Loamy,NonMCLO,3,1,S,264.8,19.4,11.3,357.4,0,0,284.2,519.9,672.2,672.2
2016,7,AGM,7SE,Loamy,NonMCLO,3,4,N,225.5,19.4,364.9,0,0,0,244.9,479.5,629.2,629.2
2016,7,AGM,7SE,Loamy,NonMCLO,3,4,S,331.5,0,591.5,33.9,0,0,331.5,632.4,956.9,956.9
2016,7,AGM,7SE,Salt Flats,(blank),5,1,N,6.5,0,101.2,511.3,0,616.8,6.5,551.7,618.9,618.9
