site,depth.cm,date,vwc.daily
15E,30,9/17/2021,6.851421473
15E,30,9/18/2021,6.731998183
15E,30,9/19/2021,6.822075446
15E,30,9/20/2021,6.80883848
15E,30,9/21/2021,6.60370587
15E,30,9/22/2021,6.551212591
15E,30,9/23/2021,6.51445495
15E,30,9/24/2021,6.452388721
15E,30,9/25/2021,6.452388721
15E,30,9/26/2021,6.452388721
15E,30,9/27/2021,6.452388721
15E,30,9/28/2021,6.452388721
15E,30,9/29/2021,6.452388721
15E,30,9/30/2021,6.452388721
15E,30,10/1/2021,6.452388721
15E,30,10/2/2021,6.452388721
15E,30,10/3/2021,6.452388721
15E,30,10/4/2021,6.452388721
15E,30,10/5/2021,6.452388721
15E,30,10/6/2021,6.452388721
15E,30,10/7/2021,6.452388721
15E,30,10/8/2021,6.452388721
15E,30,10/9/2021,6.452388721
15E,30,10/10/2021,6.452388721
15E,30,10/11/2021,6.452388721
15E,30,10/12/2021,6.452388721
15E,30,10/13/2021,6.452388721
15E,30,10/14/2021,6.452388721
15E,30,10/15/2021,6.452388721
15E,30,10/16/2021,6.452388721
15E,30,10/17/2021,6.452388721
15E,30,10/18/2021,6.452388721
15E,30,10/19/2021,6.452388721
15E,30,10/20/2021,6.452388721
15E,30,10/21/2021,6.452388721
15E,30,10/22/2021,6.452388721
15E,30,10/23/2021,6.452388721
15E,30,10/24/2021,6.452388721
15E,30,10/25/2021,6.452388721
15E,30,10/26/2021,6.452388721
15E,30,10/27/2021,6.452388721
15E,30,10/28/2021,6.452388721
15E,30,10/29/2021,6.452388721
15E,30,10/30/2021,6.452388721
15E,30,10/31/2021,6.452388721
15E,30,11/1/2021,6.452388721
15E,30,11/2/2021,6.452388721
15E,30,11/3/2021,6.452388721
15E,30,11/4/2021,6.452388721
15E,30,11/5/2021,6.452388721
15E,30,11/6/2021,6.452388721
15E,30,11/7/2021,6.452388721
15E,30,11/8/2021,6.452388721
15E,30,11/9/2021,6.452388721
15E,30,11/10/2021,6.452388721
15E,30,11/11/2021,6.452388721
15E,30,11/12/2021,6.452388721
15E,30,11/13/2021,6.452388721
15E,30,11/14/2021,6.452388721
15E,30,11/15/2021,6.452388721
15E,30,11/16/2021,6.452388721
15E,30,11/17/2021,6.452388721
15E,30,11/18/2021,6.452388721
15E,30,11/19/2021,6.452388721
15E,30,11/20/2021,6.452388721
15E,30,11/21/2021,6.452388721
15E,30,11/22/2021,6.452388721
15E,30,11/23/2021,6.452388721
15E,30,11/24/2021,6.452388721
15E,30,11/25/2021,6.452388721
15E,30,11/26/2021,6.452388721
15E,30,11/27/2021,6.452388721
15E,30,11/28/2021,6.452388721
15E,30,11/29/2021,6.452388721
15E,30,11/30/2021,6.452388721
15E,30,12/1/2021,6.452388721
15E,30,12/2/2021,6.452388721
15E,30,12/3/2021,6.452388721
15E,30,12/4/2021,6.452388721
15E,30,12/5/2021,6.452388721
15E,30,12/6/2021,6.452388721
15E,30,12/7/2021,6.452388721
15E,30,12/8/2021,6.452388721
15E,30,12/9/2021,6.452388721
15E,30,12/10/2021,6.452388721
15E,30,12/11/2021,6.452388721
15E,30,12/12/2021,6.452388721
15E,30,12/13/2021,6.452388721
15E,30,12/14/2021,6.452388721
15E,30,12/15/2021,6.452388721
15E,30,12/16/2021,6.452388721
15E,30,12/17/2021,6.452388721
15E,30,12/18/2021,6.452388721
15E,30,12/19/2021,6.452388721
15E,30,12/20/2021,6.452388721
15E,30,12/21/2021,6.452388721
15E,30,12/22/2021,6.452388721
15E,30,12/23/2021,6.452388721
15E,30,12/24/2021,6.452388721
15E,30,12/25/2021,6.452388721
15E,30,12/26/2021,6.452388721
15E,30,12/27/2021,6.452388721
15E,30,12/28/2021,6.452388721
15E,30,12/29/2021,6.452388721
15E,30,12/30/2021,6.452388721
15E,30,12/31/2021,6.452388721
15E,30,1/1/2022,6.452388721
15E,30,1/2/2022,6.452388721
15E,30,1/3/2022,6.452388721
15E,30,1/4/2022,6.452388721
15E,30,1/5/2022,6.452388721
15E,30,1/6/2022,6.452388721
15E,30,1/7/2022,6.452388721
15E,30,1/8/2022,6.452388721
15E,30,1/9/2022,6.452388721
15E,30,1/10/2022,6.452388721
15E,30,1/11/2022,6.452388721
15E,30,1/12/2022,6.452388721
15E,30,1/13/2022,6.452388721
15E,30,1/14/2022,6.452388721
15E,30,1/15/2022,6.452388721
15E,30,1/16/2022,6.452388721
15E,30,1/17/2022,6.452388721
15E,30,1/18/2022,6.452388721
15E,30,1/19/2022,6.452388721
15E,30,1/20/2022,6.452388721
15E,30,1/21/2022,6.452388721
15E,30,1/22/2022,6.452388721
15E,30,1/23/2022,6.452388721
15E,30,1/24/2022,6.452388721
15E,30,1/25/2022,6.452388721
15E,30,1/26/2022,6.452388721
15E,30,1/27/2022,6.452388721
15E,30,1/28/2022,6.452388721
15E,30,1/29/2022,6.452388721
15E,30,1/30/2022,6.452388721
15E,30,1/31/2022,6.452388721
15E,30,2/1/2022,6.452388721
15E,30,2/2/2022,6.452388721
15E,30,2/3/2022,6.452388721
15E,30,2/4/2022,6.452388721
15E,30,2/5/2022,6.452388721
15E,30,2/6/2022,6.452388721
15E,30,2/7/2022,6.452388721
15E,30,2/8/2022,6.452388721
15E,30,2/9/2022,6.452388721
15E,30,2/10/2022,6.452388721
15E,30,2/11/2022,6.452388721
15E,30,2/12/2022,6.452388721
15E,30,2/13/2022,6.452388721
15E,30,2/14/2022,6.452388721
15E,30,2/15/2022,6.452388721
15E,30,2/16/2022,6.452388721
15E,30,2/17/2022,6.452388721
15E,30,2/18/2022,6.452388721
15E,30,2/19/2022,6.452388721
15E,30,2/20/2022,6.452388721
15E,30,2/21/2022,6.452388721
15E,30,2/22/2022,6.452388721
15E,30,2/23/2022,6.452388721
15E,30,2/24/2022,6.452388721
15E,30,2/25/2022,6.452388721
15E,30,2/26/2022,6.452388721
15E,30,2/27/2022,6.452388721
15E,30,2/28/2022,6.452388721
15E,30,3/1/2022,6.452388721
15E,30,3/2/2022,6.452388721
15E,30,3/3/2022,6.452388721
15E,30,3/4/2022,6.452388721
15E,30,3/5/2022,6.452388721
15E,30,3/6/2022,6.452388721
15E,30,3/7/2022,6.452388721
15E,30,3/8/2022,6.452388721
15E,30,3/9/2022,6.452388721
15E,30,3/10/2022,6.452388721
15E,30,3/11/2022,6.452388721
15E,30,3/12/2022,6.452388721
15E,30,3/13/2022,6.452388721
15E,30,3/14/2022,6.452388721
15E,30,3/15/2022,6.452388721
15E,30,3/16/2022,6.452388721
15E,30,3/17/2022,6.452388721
15E,30,3/18/2022,6.452388721
15E,30,3/19/2022,6.452388721
15E,30,3/20/2022,6.452388721
15E,30,3/21/2022,6.452388721
15E,30,3/22/2022,6.452388721
15E,30,3/23/2022,6.452388721
15E,30,3/24/2022,6.452388721
15E,30,3/25/2022,6.452388721
15E,30,3/26/2022,6.452388721
15E,30,3/27/2022,6.452388721
15E,30,3/28/2022,6.452388721
15E,30,3/29/2022,6.452388721
15E,30,3/30/2022,6.452388721
15E,30,3/31/2022,6.452388721
15E,30,4/1/2022,6.452388721
15E,30,4/2/2022,6.452388721
15E,30,4/3/2022,6.452388721
15E,30,4/4/2022,6.452388721
15E,30,4/5/2022,6.452388721
15E,30,4/6/2022,6.452388721
15E,30,4/7/2022,6.452388721
15E,30,4/8/2022,6.452388721
15E,30,4/9/2022,NA
15E,30,4/10/2022,NA
15E,30,4/11/2022,NA
15E,30,4/12/2022,NA
15E,30,4/13/2022,NA
15E,30,4/14/2022,NA
15E,30,4/15/2022,NA
15E,30,4/16/2022,NA
15E,30,4/17/2022,NA
15E,30,4/18/2022,NA
15E,30,4/19/2022,NA
15E,30,4/20/2022,NA
15E,30,4/21/2022,NA
15E,30,4/22/2022,NA
15E,30,4/23/2022,NA
15E,30,4/24/2022,NA
15E,30,4/25/2022,NA
15E,30,4/26/2022,NA
15E,30,4/27/2022,NA
15E,30,4/28/2022,NA
15E,30,4/29/2022,NA
15E,30,4/30/2022,NA
15E,30,5/1/2022,NA
15E,30,5/2/2022,NA
15E,30,5/3/2022,NA
15E,30,5/4/2022,NA
15E,30,5/5/2022,NA
15E,30,5/6/2022,NA
15E,30,5/7/2022,NA
15E,30,5/8/2022,NA
15E,30,5/9/2022,NA
15E,30,5/10/2022,NA
15E,30,5/11/2022,NA
15E,30,5/12/2022,NA
15E,30,5/13/2022,NA
15E,30,5/14/2022,NA
15E,30,5/15/2022,NA
15E,30,5/16/2022,NA
15E,30,5/17/2022,NA
15E,30,5/18/2022,NA
15E,30,5/19/2022,NA
15E,30,5/20/2022,NA
15E,30,5/21/2022,NA
15E,30,5/22/2022,NA
15E,30,5/23/2022,NA
15E,30,5/24/2022,NA
15E,30,5/25/2022,NA
15E,30,5/26/2022,NA
15E,30,5/27/2022,NA
15E,30,5/28/2022,NA
15E,30,5/29/2022,NA
15E,30,5/30/2022,NA
15E,30,5/31/2022,NA
15E,30,6/1/2022,NA
15E,30,6/2/2022,NA
15E,30,6/3/2022,NA
15E,30,6/4/2022,NA
15E,30,6/5/2022,NA
15E,30,6/6/2022,NA
15E,30,6/7/2022,NA
15E,30,6/8/2022,NA
15E,30,6/9/2022,NA
15E,30,6/10/2022,NA
15E,30,6/11/2022,NA
15E,30,6/12/2022,NA
15E,30,6/13/2022,NA
15E,30,6/14/2022,NA
15E,30,6/15/2022,NA
15E,30,6/16/2022,NA
15E,30,6/17/2022,NA
15E,30,6/18/2022,NA
15E,30,6/19/2022,NA
15E,30,6/20/2022,NA
15E,30,6/21/2022,NA
15E,30,6/22/2022,NA
15E,30,6/23/2022,NA
15E,30,6/24/2022,NA
15E,30,6/25/2022,NA
15E,30,6/26/2022,NA
15E,30,6/27/2022,NA
15E,30,6/28/2022,NA
15E,30,6/29/2022,NA
15E,30,6/30/2022,NA
15E,30,7/1/2022,NA
15E,30,7/2/2022,NA
15E,30,7/3/2022,NA
15E,30,7/4/2022,NA
15E,30,7/5/2022,NA
15E,30,7/6/2022,NA
15E,30,7/7/2022,NA
15E,30,7/8/2022,NA
15E,30,7/9/2022,NA
15E,30,7/10/2022,NA
15E,30,7/11/2022,NA
15E,30,7/12/2022,NA
15E,30,7/13/2022,NA
15E,30,7/14/2022,NA
15E,30,7/15/2022,NA
15E,30,7/16/2022,NA
15E,30,7/17/2022,NA
15E,30,7/18/2022,NA
15E,30,7/19/2022,NA
15E,30,7/20/2022,NA
15E,30,7/21/2022,NA
15E,30,7/22/2022,NA
15E,30,7/23/2022,NA
15E,30,7/24/2022,NA
15E,30,7/25/2022,NA
15E,30,7/26/2022,NA
15E,30,7/27/2022,NA
15E,30,7/28/2022,NA
15E,30,7/29/2022,NA
15E,30,7/30/2022,NA
15E,30,7/31/2022,NA
15E,30,8/1/2022,NA
15E,30,8/2/2022,NA
15E,30,8/3/2022,NA
15E,30,8/4/2022,NA
15E,30,8/5/2022,NA
15E,30,8/6/2022,NA
15E,30,8/7/2022,NA
15E,30,8/8/2022,NA
15E,30,8/9/2022,NA
15E,30,8/10/2022,NA
15E,30,8/11/2022,NA
15E,30,8/12/2022,NA
15E,30,8/13/2022,NA
15E,30,8/14/2022,NA
15E,30,8/15/2022,NA
15E,30,8/16/2022,NA
15E,30,8/17/2022,NA
15E,30,8/18/2022,NA
15E,30,8/19/2022,NA
15E,30,8/20/2022,NA
15E,30,8/21/2022,NA
15E,30,8/22/2022,NA
15E,30,8/23/2022,NA
15E,30,8/24/2022,NA
15E,30,8/25/2022,NA
15E,30,8/26/2022,NA
15E,30,8/27/2022,NA
15E,30,8/28/2022,NA
15E,30,8/29/2022,NA
15E,30,8/30/2022,NA
15E,30,8/31/2022,NA
15E,30,9/1/2022,NA
15E,30,9/2/2022,NA
15E,30,9/3/2022,NA
15E,30,9/4/2022,NA
15E,30,9/5/2022,NA
15E,30,9/6/2022,NA
15E,30,9/7/2022,NA
15E,30,9/8/2022,NA
15E,30,9/9/2022,NA
15E,30,9/10/2022,NA
15E,30,9/11/2022,NA
15E,30,9/12/2022,NA
15E,30,9/13/2022,NA
15E,30,9/14/2022,NA
15E,30,9/15/2022,NA
15E,30,9/16/2022,NA
15E,30,9/17/2022,NA
15E,30,9/18/2022,NA
15E,30,9/19/2022,NA
15E,30,9/20/2022,NA
15E,30,9/21/2022,NA
15E,30,9/22/2022,NA
15E,30,9/23/2022,NA
15E,30,9/24/2022,NA
15E,30,9/25/2022,NA
15E,30,9/26/2022,NA
15E,30,9/27/2022,NA
15E,30,9/28/2022,NA
15E,30,9/29/2022,NA
15E,30,9/30/2022,NA
15E,30,10/1/2022,NA
15E,30,10/2/2022,NA
15E,30,10/3/2022,NA
15E,30,10/4/2022,NA
15E,30,10/5/2022,NA
15E,30,10/6/2022,NA
15E,30,10/7/2022,NA
15E,30,10/8/2022,NA
15E,30,10/9/2022,NA
15E,30,10/10/2022,NA
15E,30,10/11/2022,NA
15E,30,10/12/2022,NA
15E,30,10/13/2022,NA
15E,30,10/14/2022,NA
15E,30,10/15/2022,NA
15E,30,10/16/2022,NA
15E,30,10/17/2022,NA
15E,30,10/18/2022,NA
15E,30,10/19/2022,NA
15E,30,10/20/2022,NA
15E,30,10/21/2022,NA
15E,30,10/22/2022,NA
15E,30,10/23/2022,NA
15E,30,10/24/2022,NA
15E,30,10/25/2022,NA
15E,30,10/26/2022,NA
15E,30,10/27/2022,NA
15E,30,10/28/2022,NA
15E,30,10/29/2022,NA
15E,30,10/30/2022,NA
15E,30,10/31/2022,NA
15E,30,11/1/2022,NA
15E,30,11/2/2022,NA
15E,30,11/3/2022,NA
15E,30,11/4/2022,NA
15E,30,11/5/2022,NA
15E,30,11/6/2022,NA
15E,30,11/7/2022,NA
15E,30,11/8/2022,NA
15E,30,11/9/2022,NA
15E,30,11/10/2022,NA
15E,30,11/11/2022,NA
15E,30,11/12/2022,NA
15E,30,11/13/2022,NA
15E,30,11/14/2022,NA
15E,30,11/15/2022,NA
15E,30,11/16/2022,NA
15E,30,11/17/2022,NA
15E,30,11/18/2022,NA
15E,30,11/19/2022,NA
15E,30,11/20/2022,NA
15E,30,11/21/2022,NA
15E,30,11/22/2022,NA
15E,30,11/23/2022,NA
15E,30,11/24/2022,NA
15E,30,11/25/2022,NA
15E,30,11/26/2022,NA
15E,30,11/27/2022,NA
15E,30,11/28/2022,NA
15E,30,11/29/2022,NA
15E,30,12/1/2022,NA
15E,30,12/2/2022,NA
15E,30,12/3/2022,NA
15E,30,12/4/2022,NA
15E,30,12/5/2022,NA
15E,30,12/6/2022,NA
15E,30,12/7/2022,NA
15E,30,12/8/2022,NA
15E,30,12/9/2022,NA
15E,30,12/10/2022,NA
15E,40,6/21/2018,7.663906508
15E,40,6/22/2018,7.772805373
15E,40,6/23/2018,7.727654063
15E,40,6/24/2018,7.76718746
15E,40,6/25/2018,7.517463659
15E,40,6/26/2018,7.579452391
15E,40,6/27/2018,7.764250161
15E,40,6/28/2018,7.888982647
15E,40,6/29/2018,7.94399098
15E,40,6/30/2018,7.880005997
15E,40,7/1/2018,7.530284271
15E,40,7/2/2018,7.519343991
15E,40,7/3/2018,7.615316509
15E,40,7/4/2018,7.636444937
15E,40,7/5/2018,7.596437035
15E,40,7/6/2018,7.507808362
15E,40,7/7/2018,7.527764058
15E,40,7/8/2018,7.541901938
15E,40,7/9/2018,7.586167738
15E,40,7/10/2018,7.573077744
15E,40,7/11/2018,7.54108407
15E,40,7/12/2018,7.519741964
15E,40,7/13/2018,7.29563333
15E,40,7/14/2018,7.262231907
15E,40,7/15/2018,7.275320563
15E,40,7/16/2018,7.027784019
15E,40,7/17/2018,7.044694117
15E,40,7/18/2018,7.080327577
15E,40,7/19/2018,7.150867675
15E,40,7/20/2018,7.218908553
15E,40,7/21/2018,7.283960878
15E,40,7/22/2018,7.264489538
15E,40,7/23/2018,7.113885371
15E,40,7/24/2018,6.94751542
15E,40,7/25/2018,6.997611989
15E,40,7/26/2018,6.909367086
15E,40,7/27/2018,6.78945505
15E,40,7/28/2018,6.651553983
15E,40,7/29/2018,6.594700306
15E,40,7/30/2018,6.621323693
15E,40,7/31/2018,6.668995852
15E,40,8/1/2018,6.744594045
15E,40,8/2/2018,6.742981922
15E,40,8/3/2018,6.78010317
15E,40,8/4/2018,6.702537738
15E,40,8/5/2018,6.75957518
15E,40,8/6/2018,6.706696223
15E,40,8/7/2018,6.627393925
15E,40,8/8/2018,6.620037258
15E,40,8/9/2018,6.630905091
15E,40,8/10/2018,6.657315151
15E,40,8/11/2018,6.701910248
15E,40,8/12/2018,6.721640544
15E,40,8/13/2018,6.706232206
15E,40,8/14/2018,6.712285655
15E,40,8/15/2018,6.626793117
15E,40,8/16/2018,6.625882907
15E,40,8/17/2018,6.671731816
15E,40,8/18/2018,6.615529816
15E,40,8/19/2018,6.430211649
15E,40,8/20/2018,6.287148653
15E,40,8/21/2018,6.250937437
15E,40,8/22/2018,6.140850506
15E,40,8/23/2018,6.194981726
15E,40,8/24/2018,6.254745283
15E,40,8/25/2018,6.299850132
15E,40,8/26/2018,6.344286969
15E,40,8/27/2018,6.404756936
15E,40,8/28/2018,6.36437695
15E,40,8/29/2018,6.334232842
15E,40,8/30/2018,6.353505646
15E,40,8/31/2018,6.364302689
15E,40,9/1/2018,6.355571768
15E,40,9/2/2018,6.328428555
15E,40,9/3/2018,6.295752905
15E,40,9/4/2018,6.242079705
15E,40,9/5/2018,6.227453512
15E,40,9/6/2018,6.110642309
15E,40,9/7/2018,6.090852829
15E,40,9/8/2018,6.155169539
15E,40,9/9/2018,6.179686776
15E,40,9/10/2018,6.180240457
15E,40,9/11/2018,6.189944219
15E,40,9/12/2018,6.133646526
15E,40,9/13/2018,6.148023673
15E,40,9/14/2018,6.159620703
15E,40,9/15/2018,6.171912141
15E,40,9/16/2018,6.187916761
15E,40,9/17/2018,6.207445236
15E,40,9/18/2018,6.197955337
15E,40,9/19/2018,6.181862441
15E,40,9/20/2018,6.099040801
15E,40,9/21/2018,5.962513465
15E,40,9/22/2018,5.885930859
15E,40,9/23/2018,5.871832132
15E,40,9/24/2018,5.887792394
15E,40,9/25/2018,5.838474548
15E,40,9/26/2018,5.73654681
15E,40,9/27/2018,5.67478334
15E,40,9/28/2018,5.632179625
15E,40,9/29/2018,5.432789628
15E,40,9/30/2018,5.386418863
15E,40,10/1/2018,5.287602235
15E,40,10/2/2018,5.307008542
15E,40,10/3/2018,5.356644106
15E,40,10/4/2018,5.363790996
15E,40,10/5/2018,5.25955298
15E,40,10/6/2018,5.128846816
15E,40,10/7/2018,5.027867886
15E,40,10/8/2018,4.923066826
15E,40,10/9/2018,4.821410113
15E,40,10/10/2018,4.747095182
15E,40,10/11/2018,4.67880195
15E,40,10/12/2018,4.658578033
15E,40,10/13/2018,4.695005796
15E,40,10/14/2018,4.710441815
15E,40,10/15/2018,4.586389646
15E,40,10/16/2018,4.493625372
15E,40,10/17/2018,4.506359251
15E,40,10/18/2018,4.534439337
15E,40,10/19/2018,4.598671841
15E,40,10/20/2018,4.634986316
15E,40,10/21/2018,4.674505366
15E,40,10/22/2018,4.72877374
15E,40,10/23/2018,4.77266634
15E,40,10/24/2018,4.785429706
15E,40,10/25/2018,4.786421814
15E,40,10/26/2018,4.76653488
15E,40,10/27/2018,4.769292613
15E,40,10/28/2018,4.778241506
15E,40,10/29/2018,4.779929837
15E,40,10/30/2018,4.794745937
15E,40,10/31/2018,4.725564536
15E,40,11/1/2018,4.665797651
15E,40,11/2/2018,4.641984926
15E,40,11/3/2018,4.666509789
15E,40,11/4/2018,4.613914025
15E,40,11/5/2018,4.583989562
15E,40,11/6/2018,4.543958374
15E,40,11/7/2018,4.486394611
15E,40,11/8/2018,4.430366386
15E,40,11/9/2018,4.356901803
15E,40,11/10/2018,4.305905666
15E,40,11/11/2018,4.307659328
15E,40,11/12/2018,4.273894393
15E,40,11/13/2018,4.229118148
15E,40,11/14/2018,4.231202429
15E,40,11/15/2018,4.270324188
15E,40,11/16/2018,4.296047513
15E,40,11/17/2018,4.331224068
15E,40,11/18/2018,4.275924098
15E,40,11/19/2018,4.225853031
15E,40,11/20/2018,4.193680164
15E,40,11/21/2018,4.189537445
15E,40,11/22/2018,4.195797697
15E,40,11/23/2018,4.219741445
15E,40,11/24/2018,4.236379886
15E,40,11/25/2018,4.217228175
15E,40,11/26/2018,4.162004118
15E,40,11/27/2018,4.14168981
15E,40,11/28/2018,4.180214433
15E,40,11/29/2018,4.227902171
15E,40,11/30/2018,4.256123161
15E,40,12/1/2018,4.229280365
15E,40,12/2/2018,4.172018167
15E,40,12/3/2018,4.125201263
15E,40,12/4/2018,4.114152745
15E,40,12/5/2018,4.05591388
15E,40,12/6/2018,4.031331916
15E,40,12/7/2018,4.0161722
15E,40,12/8/2018,3.996639964
15E,40,12/9/2018,3.991248173
15E,40,12/10/2018,3.958863201
15E,40,12/11/2018,3.968612591
15E,40,12/12/2018,3.991719752
15E,40,12/13/2018,3.984683762
15E,40,12/14/2018,3.975877656
15E,40,12/15/2018,3.989961718
15E,40,12/16/2018,4.007456174
15E,40,12/17/2018,4.023628095
15E,40,12/18/2018,4.061482376
15E,40,12/19/2018,4.112235723
15E,40,12/20/2018,4.104249399
15E,40,12/21/2018,4.078946531
15E,40,12/22/2018,4.100987898
15E,40,12/23/2018,4.055246331
15E,40,12/24/2018,4.044635584
15E,40,12/25/2018,4.051357122
15E,40,12/26/2018,4.045600963
15E,40,12/27/2018,4.023552935
15E,40,12/28/2018,3.978419312
15E,40,12/29/2018,3.934275915
15E,40,12/30/2018,3.906570496
15E,40,12/31/2018,3.929418556
15E,40,1/1/2019,3.865999212
15E,40,1/2/2019,3.798261705
15E,40,1/3/2019,3.797408027
15E,40,1/4/2019,3.85230226
15E,40,1/5/2019,3.921678498
15E,40,1/6/2019,3.98308566
15E,40,1/7/2019,4.011559373
15E,40,1/8/2019,4.015545495
15E,40,1/9/2019,3.997057569
15E,40,1/10/2019,4.002063976
15E,40,1/11/2019,4.067423915
15E,40,1/12/2019,4.078139362
15E,40,1/13/2019,4.046737285
15E,40,1/14/2019,4.006276758
15E,40,1/15/2019,3.993172943
15E,40,1/16/2019,4.012156503
15E,40,1/17/2019,4.041396693
15E,40,1/18/2019,4.08300543
15E,40,1/19/2019,4.076118271
15E,40,1/20/2019,4.076863744
15E,40,1/21/2019,4.091003965
15E,40,1/22/2019,4.10494759
15E,40,1/23/2019,4.055669816
15E,40,1/24/2019,4.034934692
15E,40,1/25/2019,4.003452399
15E,40,1/26/2019,3.990857344
15E,40,1/27/2019,4.00575095
15E,40,1/28/2019,4.043106844
15E,40,1/29/2019,4.000453842
15E,40,1/30/2019,3.951725581
15E,40,1/31/2019,3.955700792
15E,40,2/1/2019,4.001663558
15E,40,2/2/2019,4.04582573
15E,40,2/3/2019,4.101556999
15E,40,2/4/2019,4.132294225
15E,40,2/5/2019,4.115896601
15E,40,2/6/2019,4.104133189
15E,40,2/7/2019,4.034090868
15E,40,2/8/2019,3.970974669
15E,40,2/9/2019,3.932041716
15E,40,2/10/2019,3.939735698
15E,40,2/11/2019,3.948520322
15E,40,2/12/2019,3.962093977
15E,40,2/13/2019,4.01468102
15E,40,2/14/2019,4.082781321
15E,40,2/15/2019,4.092589403
15E,40,2/16/2019,4.097261351
15E,40,2/17/2019,4.050248058
15E,40,2/18/2019,4.01792187
15E,40,2/19/2019,3.980941563
15E,40,2/20/2019,3.953254732
15E,40,2/21/2019,3.925111471
15E,40,2/22/2019,3.935058348
15E,40,2/23/2019,3.936502157
15E,40,2/24/2019,3.954974638
15E,40,2/25/2019,3.984909758
15E,40,2/26/2019,4.029408417
15E,40,2/27/2019,4.074737615
15E,40,2/28/2019,4.067793365
15E,40,3/1/2019,4.102335418
15E,40,3/2/2019,4.131565953
15E,40,3/3/2019,4.104671227
15E,40,3/4/2019,4.066611849
15E,40,3/5/2019,4.032603126
15E,40,3/6/2019,4.024094611
15E,40,3/7/2019,4.035260094
15E,40,3/8/2019,4.046291398
15E,40,3/9/2019,4.069033495
15E,40,3/10/2019,4.102377471
15E,40,3/11/2019,4.151245783
15E,40,3/12/2019,4.195681767
15E,40,3/13/2019,4.262949216
15E,40,3/14/2019,4.174451669
15E,40,3/15/2019,4.122897856
15E,40,3/16/2019,4.149973277
15E,40,3/17/2019,4.204940843
15E,40,3/18/2019,4.240031395
15E,40,3/19/2019,4.276354669
15E,40,3/20/2019,4.266392506
15E,40,3/21/2019,4.316793873
15E,40,3/22/2019,4.355926735
15E,40,3/23/2019,4.343149478
15E,40,3/24/2019,4.88415627
15E,40,3/25/2019,6.035797216
15E,40,3/26/2019,6.921067072
15E,40,3/27/2019,7.655460283
15E,40,3/28/2019,8.287867915
15E,40,3/29/2019,8.663675035
15E,40,3/30/2019,8.644631054
15E,40,3/31/2019,8.739770684
15E,40,4/1/2019,9.029346545
15E,40,4/2/2019,9.244162893
15E,40,4/3/2019,9.532458598
15E,40,4/4/2019,9.872885328
15E,40,4/5/2019,10.1732136
15E,40,4/6/2019,10.42442502
15E,40,4/7/2019,10.56025437
15E,40,4/8/2019,10.7793956
15E,40,4/9/2019,10.96339444
15E,40,4/10/2019,10.96153381
15E,40,4/11/2019,10.51618552
15E,40,4/12/2019,10.39375746
15E,40,4/13/2019,10.48860005
15E,40,4/14/2019,10.62051156
15E,40,4/15/2019,10.84146509
15E,40,4/16/2019,11.05842051
15E,40,4/17/2019,11.29233818
15E,40,4/18/2019,11.39978823
15E,40,4/19/2019,11.40510959
15E,40,4/20/2019,11.63737762
15E,40,4/21/2019,11.82710899
15E,40,4/22/2019,11.72558268
15E,40,4/23/2019,11.61177181
15E,40,4/24/2019,11.83723302
15E,40,4/25/2019,11.95456019
15E,40,4/26/2019,12.04740552
15E,40,4/27/2019,12.0723397
15E,40,4/28/2019,11.99756461
15E,40,4/29/2019,11.59743948
15E,40,4/30/2019,11.04873643
15E,40,5/1/2019,10.76077221
15E,40,5/2/2019,11.19941119
15E,40,5/3/2019,11.81601259
15E,40,5/4/2019,12.16761415
15E,40,5/5/2019,12.43020169
15E,40,5/6/2019,12.5647897
15E,40,5/7/2019,12.55024065
15E,40,5/8/2019,12.16993538
15E,40,5/9/2019,11.77893052
15E,40,5/10/2019,11.58943352
15E,40,5/11/2019,11.70192367
15E,40,5/12/2019,11.8167246
15E,40,5/13/2019,12.09333592
15E,40,5/14/2019,12.2944284
15E,40,5/15/2019,12.40133841
15E,40,5/16/2019,12.5441201
15E,40,5/17/2019,12.44763023
15E,40,5/18/2019,11.9444399
15E,40,5/19/2019,11.5793431
15E,40,5/20/2019,11.22752651
15E,40,5/21/2019,10.84400884
15E,40,5/22/2019,13.09020146
15E,40,5/23/2019,13.60675501
15E,40,5/24/2019,13.59204398
15E,40,5/25/2019,13.77334207
15E,40,5/26/2019,14.42786648
15E,40,5/27/2019,14.81063798
15E,40,5/28/2019,15.713013
15E,40,5/29/2019,15.68867387
15E,40,5/30/2019,15.29206602
15E,40,5/31/2019,15.11612634
15E,40,6/1/2019,14.87827035
15E,40,6/2/2019,14.74388004
15E,40,6/3/2019,14.56200549
15E,40,6/4/2019,14.42412825
15E,40,6/5/2019,14.4697913
15E,40,6/6/2019,14.55137695
15E,40,6/7/2019,14.48973845
15E,40,6/8/2019,14.31902467
15E,40,6/9/2019,13.91117647
15E,40,6/10/2019,13.65352038
15E,40,6/11/2019,13.50256681
15E,40,6/12/2019,13.22270431
15E,40,6/13/2019,13.00462549
15E,40,6/14/2019,12.66594537
15E,40,6/15/2019,12.25726753
15E,40,6/16/2019,12.04795095
15E,40,6/17/2019,11.87683479
15E,40,6/18/2019,11.71665908
15E,40,6/19/2019,11.46004692
15E,40,6/20/2019,11.35269635
15E,40,6/21/2019,11.13366898
15E,40,6/22/2019,10.68533726
15E,40,6/23/2019,10.54888452
